source_file,source_format,election_id,election_year,election_type,round_number,department_code,department_name,canton_code,canton_name,circonscription_code,circonscription_name,commune_code,commune_name,polling_station_code,polling_station_ref,inscrits,abstentions,votants,blancs,nuls,exprimes,abstentions_pct_inscrits,votants_pct_inscrits,blancs_pct_inscrits,blancs_pct_votants,nuls_pct_inscrits,nuls_pct_votants,exprimes_pct_inscrits,exprimes_pct_votants
data/elections/cantonales/cantonales_2011_1er_tour.csv,ministere_bv_csv,2011_cant_t1,2011,cantonales,1,66,Pyrénées-Orientales,,,,,66028,Cabestany,0001,66028_0001,1048,571,477,,10,467,54.48,45.52,,,0.95,2.1,44.56,97.9
data/elections/cantonales/cantonales_2011_1er_tour.csv,ministere_bv_csv,2011_cant_t1,2011,cantonales,1,66,Pyrénées-Orientales,,,,,66028,Cabestany,0002,66028_0002,970,495,475,,10,465,51.03,48.97,,,1.03,2.11,47.94,97.89
data/elections/cantonales/cantonales_2011_1er_tour.csv,ministere_bv_csv,2011_cant_t1,2011,cantonales,1,66,Pyrénées-Orientales,,,,,66028,Cabestany,0003,66028_0003,853,454,399,,6,393,53.22,46.78,,,0.7,1.5,46.07,98.5
data/elections/cantonales/cantonales_2011_1er_tour.csv,ministere_bv_csv,2011_cant_t1,2011,cantonales,1,66,Pyrénées-Orientales,,,,,66028,Cabestany,0004,66028_0004,996,513,483,,8,475,51.51,48.49,,,0.8,1.66,47.69,98.34
data/elections/cantonales/cantonales_2011_1er_tour.csv,ministere_bv_csv,2011_cant_t1,2011,cantonales,1,66,Pyrénées-Orientales,,,,,66028,Cabestany,0005,66028_0005,1120,583,537,,6,531,52.05,47.95,,,0.54,1.12,47.41,98.88
data/elections/cantonales/cantonales_2011_1er_tour.csv,ministere_bv_csv,2011_cant_t1,2011,cantonales,1,66,Pyrénées-Orientales,,,,,66028,Cabestany,0006,66028_0006,1028,567,461,,6,455,55.16,44.84,,,0.58,1.3,44.26,98.7
data/elections/cantonales/cantonales_2011_1er_tour.csv,ministere_bv_csv,2011_cant_t1,2011,cantonales,1,66,Pyrénées-Orientales,,,,,66028,Cabestany,0007,66028_0007,1163,628,535,,11,524,54,46,,,0.95,2.06,45.06,97.94
data/elections/cantonales/cantonales_2011_2eme_tour.csv,ministere_bv_csv,2011_cant_t2,2011,cantonales,2,66,Pyrénées-Orientales,,,,,66028,Cabestany,0001,66028_0001,1048,515,533,,26,507,49.14,50.86,,,2.48,4.88,48.38,95.12
data/elections/cantonales/cantonales_2011_2eme_tour.csv,ministere_bv_csv,2011_cant_t2,2011,cantonales,2,66,Pyrénées-Orientales,,,,,66028,Cabestany,0002,66028_0002,970,454,516,,30,486,46.8,53.2,,,3.09,5.81,50.1,94.19
data/elections/cantonales/cantonales_2011_2eme_tour.csv,ministere_bv_csv,2011_cant_t2,2011,cantonales,2,66,Pyrénées-Orientales,,,,,66028,Cabestany,0003,66028_0003,853,401,452,,23,429,47.01,52.99,,,2.7,5.09,50.29,94.91
data/elections/cantonales/cantonales_2011_2eme_tour.csv,ministere_bv_csv,2011_cant_t2,2011,cantonales,2,66,Pyrénées-Orientales,,,,,66028,Cabestany,0004,66028_0004,996,458,538,,28,510,45.98,54.02,,,2.81,5.2,51.2,94.8
data/elections/cantonales/cantonales_2011_2eme_tour.csv,ministere_bv_csv,2011_cant_t2,2011,cantonales,2,66,Pyrénées-Orientales,,,,,66028,Cabestany,0005,66028_0005,1120,542,578,,24,554,48.39,51.61,,,2.14,4.15,49.46,95.85
data/elections/cantonales/cantonales_2011_2eme_tour.csv,ministere_bv_csv,2011_cant_t2,2011,cantonales,2,66,Pyrénées-Orientales,,,,,66028,Cabestany,0006,66028_0006,1028,495,533,,10,523,48.15,51.85,,,0.97,1.88,50.88,98.12
data/elections/cantonales/cantonales_2011_2eme_tour.csv,ministere_bv_csv,2011_cant_t2,2011,cantonales,2,66,Pyrénées-Orientales,,,,,66028,Cabestany,0007,66028_0007,1163,605,558,,26,532,52.02,47.98,,,2.24,4.66,45.74,95.34
data/elections/departementales/departementales_2015_1er_tour.csv,ministere_bv_csv,2015_dpmt_t1,2015,departementales,1,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0001,66028_0001,1340,591,749,,33,716,44.1,55.9,,,2.46,4.41,53.43,95.59
data/elections/departementales/departementales_2015_1er_tour.csv,ministere_bv_csv,2015_dpmt_t1,2015,departementales,1,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0002,66028_0002,1029,437,592,,18,574,42.47,57.53,,,1.75,3.04,55.78,96.96
data/elections/departementales/departementales_2015_1er_tour.csv,ministere_bv_csv,2015_dpmt_t1,2015,departementales,1,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0003,66028_0003,832,365,467,,19,448,43.87,56.13,,,2.28,4.07,53.85,95.93
data/elections/departementales/departementales_2015_1er_tour.csv,ministere_bv_csv,2015_dpmt_t1,2015,departementales,1,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0004,66028_0004,1068,437,631,,26,605,40.92,59.08,,,2.43,4.12,56.65,95.88
data/elections/departementales/departementales_2015_1er_tour.csv,ministere_bv_csv,2015_dpmt_t1,2015,departementales,1,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0005,66028_0005,1201,521,680,,22,658,43.38,56.62,,,1.83,3.24,54.79,96.76
data/elections/departementales/departementales_2015_1er_tour.csv,ministere_bv_csv,2015_dpmt_t1,2015,departementales,1,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0006,66028_0006,1044,472,572,,29,543,45.21,54.79,,,2.78,5.07,52.01,94.93
data/elections/departementales/departementales_2015_1er_tour.csv,ministere_bv_csv,2015_dpmt_t1,2015,departementales,1,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0007,66028_0007,1248,586,662,,32,630,46.96,53.04,,,2.56,4.83,50.48,95.17
data/elections/departementales/departementales_2015_2eme_tour.csv,ministere_bv_csv,2015_dpmt_t2,2015,departementales,2,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0001,66028_0001,1340,558,782,,42,740,41.64,58.36,,,3.13,5.37,55.22,94.63
data/elections/departementales/departementales_2015_2eme_tour.csv,ministere_bv_csv,2015_dpmt_t2,2015,departementales,2,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0002,66028_0002,1029,406,623,,43,580,39.46,60.54,,,4.18,6.9,56.37,93.1
data/elections/departementales/departementales_2015_2eme_tour.csv,ministere_bv_csv,2015_dpmt_t2,2015,departementales,2,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0003,66028_0003,832,339,493,,43,450,40.75,59.25,,,5.17,8.72,54.09,91.28
data/elections/departementales/departementales_2015_2eme_tour.csv,ministere_bv_csv,2015_dpmt_t2,2015,departementales,2,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0004,66028_0004,1068,408,660,,46,614,38.2,61.8,,,4.31,6.97,57.49,93.03
data/elections/departementales/departementales_2015_2eme_tour.csv,ministere_bv_csv,2015_dpmt_t2,2015,departementales,2,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0005,66028_0005,1201,499,702,,38,664,41.55,58.45,,,3.16,5.41,55.29,94.59
data/elections/departementales/departementales_2015_2eme_tour.csv,ministere_bv_csv,2015_dpmt_t2,2015,departementales,2,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0006,66028_0006,1043,430,613,,38,575,41.23,58.77,,,3.64,6.2,55.13,93.8
data/elections/departementales/departementales_2015_2eme_tour.csv,ministere_bv_csv,2015_dpmt_t2,2015,departementales,2,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0007,66028_0007,1248,558,690,,53,637,44.71,55.29,,,4.25,7.68,51.04,92.32
data/elections/departementales/departementales_2021_1er_tour.csv,ministere_bv_csv,2021_dpmt_t1,2021,departementales,1,66,Pyrénées-Orientales,08,Perpignan-3,,,66028,Cabestany,0001,66028_0001,892,616,276,9,6,261,69.06,30.94,1.01,3.26,0.67,2.17,29.26,94.57
