commune_code,commune_name,table_code,theme,table_title,row_index,row_label,dimension_label,column_index,column_label,year,unit,value_raw,value_numeric,value_kind
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,2,"Agriculture, sylviculture et pêche",Secteur d'activité,5,10 à 19 salariés,,count_or_text,0,0,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,2,"Agriculture, sylviculture et pêche",Secteur d'activité,6,20 à 49 salariés,,count_or_text,0,0,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,2,"Agriculture, sylviculture et pêche",Secteur d'activité,7,50 salariés ou plus,,count_or_text,0,0,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,3,Industrie,Secteur d'activité,1,Total,,count_or_text,18,18,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,3,Industrie,Secteur d'activité,2,%,,percent,"3,3",3.3,decimal
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,3,Industrie,Secteur d'activité,3,0 salarié,,count_or_text,4,4,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,3,Industrie,Secteur d'activité,4,1 à 9 salarié(s),,count_or_text,11,11,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,3,Industrie,Secteur d'activité,5,10 à 19 salariés,,count_or_text,1,1,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,3,Industrie,Secteur d'activité,6,20 à 49 salariés,,count_or_text,1,1,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,3,Industrie,Secteur d'activité,7,50 salariés ou plus,,count_or_text,1,1,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,4,Construction,Secteur d'activité,1,Total,,count_or_text,62,62,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,4,Construction,Secteur d'activité,2,%,,percent,"11,5",11.5,decimal
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,4,Construction,Secteur d'activité,3,0 salarié,,count_or_text,13,13,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,4,Construction,Secteur d'activité,4,1 à 9 salarié(s),,count_or_text,43,43,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,4,Construction,Secteur d'activité,5,10 à 19 salariés,,count_or_text,6,6,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,4,Construction,Secteur d'activité,6,20 à 49 salariés,,count_or_text,0,0,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,4,Construction,Secteur d'activité,7,50 salariés ou plus,,count_or_text,0,0,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,5,"Commerce, transports, services divers",Secteur d'activité,1,Total,,count_or_text,382,382,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,5,"Commerce, transports, services divers",Secteur d'activité,2,%,,percent,"70,6",70.6,decimal
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,5,"Commerce, transports, services divers",Secteur d'activité,3,0 salarié,,count_or_text,45,45,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,5,"Commerce, transports, services divers",Secteur d'activité,4,1 à 9 salarié(s),,count_or_text,295,295,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,5,"Commerce, transports, services divers",Secteur d'activité,5,10 à 19 salariés,,count_or_text,27,27,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,5,"Commerce, transports, services divers",Secteur d'activité,6,20 à 49 salariés,,count_or_text,9,9,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,5,"Commerce, transports, services divers",Secteur d'activité,7,50 salariés ou plus,,count_or_text,6,6,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,6,"Administration publique, enseignement, santé, action sociale",Secteur d'activité,1,Total,,count_or_text,74,74,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,6,"Administration publique, enseignement, santé, action sociale",Secteur d'activité,2,%,,percent,"13,7",13.7,decimal
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,6,"Administration publique, enseignement, santé, action sociale",Secteur d'activité,3,0 salarié,,count_or_text,3,3,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,6,"Administration publique, enseignement, santé, action sociale",Secteur d'activité,4,1 à 9 salarié(s),,count_or_text,49,49,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,6,"Administration publique, enseignement, santé, action sociale",Secteur d'activité,5,10 à 19 salariés,,count_or_text,8,8,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,6,"Administration publique, enseignement, santé, action sociale",Secteur d'activité,6,20 à 49 salariés,,count_or_text,4,4,integer
66028,Cabestany,RES_T1,RES,RES T1 - Établissements par secteur d'activité agrégé et tranche d'effectifs fin 2023,6,"Administration publique, enseignement, santé, action sociale",Secteur d'activité,7,50 salariés ou plus,,count_or_text,10,10,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,1,Ensemble,Secteur d'activité,1,Total,,count_or_text,4 593,4593,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,1,Ensemble,Secteur d'activité,2,%,,percent,"100,0",100.0,decimal
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,1,Ensemble,Secteur d'activité,3,1 à 9 salarié(s),,count_or_text,1 291,1291,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,1,Ensemble,Secteur d'activité,4,10 à 19 salariés,,count_or_text,543,543,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,1,Ensemble,Secteur d'activité,5,20 à 49 salariés,,count_or_text,359,359,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,1,Ensemble,Secteur d'activité,6,50 à 99 salariés,,count_or_text,718,718,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,1,Ensemble,Secteur d'activité,7,100 salariés ou plus,,count_or_text,1 682,1682,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,2,"Agriculture, sylviculture et pêche",Secteur d'activité,1,Total,,count_or_text,7,7,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,2,"Agriculture, sylviculture et pêche",Secteur d'activité,2,%,,percent,"0,2",0.2,decimal
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,2,"Agriculture, sylviculture et pêche",Secteur d'activité,3,1 à 9 salarié(s),,count_or_text,7,7,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,2,"Agriculture, sylviculture et pêche",Secteur d'activité,4,10 à 19 salariés,,count_or_text,0,0,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,2,"Agriculture, sylviculture et pêche",Secteur d'activité,5,20 à 49 salariés,,count_or_text,0,0,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,2,"Agriculture, sylviculture et pêche",Secteur d'activité,6,50 à 99 salariés,,count_or_text,0,0,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,2,"Agriculture, sylviculture et pêche",Secteur d'activité,7,100 salariés ou plus,,count_or_text,0,0,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,3,Industrie,Secteur d'activité,1,Total,,count_or_text,209,209,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,3,Industrie,Secteur d'activité,2,%,,percent,"4,6",4.6,decimal
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,3,Industrie,Secteur d'activité,3,1 à 9 salarié(s),,count_or_text,47,47,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,3,Industrie,Secteur d'activité,4,10 à 19 salariés,,count_or_text,10,10,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,3,Industrie,Secteur d'activité,5,20 à 49 salariés,,count_or_text,25,25,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,3,Industrie,Secteur d'activité,6,50 à 99 salariés,,count_or_text,0,0,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,3,Industrie,Secteur d'activité,7,100 salariés ou plus,,count_or_text,127,127,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,4,Construction,Secteur d'activité,1,Total,,count_or_text,216,216,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,4,Construction,Secteur d'activité,2,%,,percent,"4,7",4.7,decimal
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,4,Construction,Secteur d'activité,3,1 à 9 salarié(s),,count_or_text,142,142,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,4,Construction,Secteur d'activité,4,10 à 19 salariés,,count_or_text,74,74,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,4,Construction,Secteur d'activité,5,20 à 49 salariés,,count_or_text,0,0,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,4,Construction,Secteur d'activité,6,50 à 99 salariés,,count_or_text,0,0,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,4,Construction,Secteur d'activité,7,100 salariés ou plus,,count_or_text,0,0,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,5,"Commerce, transports, services divers",Secteur d'activité,1,Total,,count_or_text,2 236,2236,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,5,"Commerce, transports, services divers",Secteur d'activité,2,%,,percent,"48,7",48.7,decimal
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,5,"Commerce, transports, services divers",Secteur d'activité,3,1 à 9 salarié(s),,count_or_text,982,982,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,5,"Commerce, transports, services divers",Secteur d'activité,4,10 à 19 salariés,,count_or_text,355,355,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,5,"Commerce, transports, services divers",Secteur d'activité,5,20 à 49 salariés,,count_or_text,225,225,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,5,"Commerce, transports, services divers",Secteur d'activité,6,50 à 99 salariés,,count_or_text,334,334,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,5,"Commerce, transports, services divers",Secteur d'activité,7,100 salariés ou plus,,count_or_text,340,340,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,6,"Administration publique, enseignement, santé, action sociale",Secteur d'activité,1,Total,,count_or_text,1 925,1925,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,6,"Administration publique, enseignement, santé, action sociale",Secteur d'activité,2,%,,percent,"41,9",41.9,decimal
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,6,"Administration publique, enseignement, santé, action sociale",Secteur d'activité,3,1 à 9 salarié(s),,count_or_text,113,113,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,6,"Administration publique, enseignement, santé, action sociale",Secteur d'activité,4,10 à 19 salariés,,count_or_text,104,104,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,6,"Administration publique, enseignement, santé, action sociale",Secteur d'activité,5,20 à 49 salariés,,count_or_text,109,109,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,6,"Administration publique, enseignement, santé, action sociale",Secteur d'activité,6,50 à 99 salariés,,count_or_text,384,384,integer
66028,Cabestany,RES_T2,RES,RES T2 - Effectifs salariés par secteur d'activité agrégé et tranche d'effectifs fin 2023,6,"Administration publique, enseignement, santé, action sociale",Secteur d'activité,7,100 salariés ou plus,,count_or_text,1 215,1215,integer
66028,Cabestany,RES_G1,RES,RES G1 - Répartition des établissements par secteur d'activité agrégé fin 2023,1,,,0,,,count_or_text,"Agriculture, sylviculture et pêche",,text
66028,Cabestany,RES_G1,RES,RES G1 - Répartition des établissements par secteur d'activité agrégé fin 2023,1,,,1,Part,,count_or_text,"0,9",0.9,decimal
66028,Cabestany,RES_G1,RES,RES G1 - Répartition des établissements par secteur d'activité agrégé fin 2023,2,,,0,,,count_or_text,Industrie,,text
66028,Cabestany,RES_G1,RES,RES G1 - Répartition des établissements par secteur d'activité agrégé fin 2023,2,,,1,Part,,count_or_text,"3,3",3.3,decimal
66028,Cabestany,RES_G1,RES,RES G1 - Répartition des établissements par secteur d'activité agrégé fin 2023,3,,,0,,,count_or_text,Construction,,text
66028,Cabestany,RES_G1,RES,RES G1 - Répartition des établissements par secteur d'activité agrégé fin 2023,3,,,1,Part,,count_or_text,"11,5",11.5,decimal
66028,Cabestany,RES_G1,RES,RES G1 - Répartition des établissements par secteur d'activité agrégé fin 2023,4,,,0,,,count_or_text,"Commerce, transports, services divers",,text
66028,Cabestany,RES_G1,RES,RES G1 - Répartition des établissements par secteur d'activité agrégé fin 2023,4,,,1,Part,,count_or_text,"70,6",70.6,decimal
66028,Cabestany,RES_G1,RES,RES G1 - Répartition des établissements par secteur d'activité agrégé fin 2023,5,,,0,,,count_or_text,"Administration publique, enseignement, santé, action sociale",,text
66028,Cabestany,RES_G1,RES,RES G1 - Répartition des établissements par secteur d'activité agrégé fin 2023,5,,,1,Part,,count_or_text,"13,7",13.7,decimal
66028,Cabestany,RES_G2,RES,RES G2 - Répartition des établissements par tranche d'effectifs fin 2023,1,,,0,,,count_or_text,50 salariés et plus,,text
66028,Cabestany,RES_G2,RES,RES G2 - Répartition des établissements par tranche d'effectifs fin 2023,1,,,1,Part,,count_or_text,"3,1",3.1,decimal
66028,Cabestany,RES_G2,RES,RES G2 - Répartition des établissements par tranche d'effectifs fin 2023,2,,,0,,,count_or_text,20 à 49 salariés,,text
66028,Cabestany,RES_G2,RES,RES G2 - Répartition des établissements par tranche d'effectifs fin 2023,2,,,1,Part,,count_or_text,"2,6",2.6,decimal
66028,Cabestany,RES_G2,RES,RES G2 - Répartition des établissements par tranche d'effectifs fin 2023,3,,,0,,,count_or_text,10 à 19 salariés,,text
66028,Cabestany,RES_G2,RES,RES G2 - Répartition des établissements par tranche d'effectifs fin 2023,3,,,1,Part,,count_or_text,"7,8",7.8,decimal
66028,Cabestany,RES_G2,RES,RES G2 - Répartition des établissements par tranche d'effectifs fin 2023,4,,,0,,,count_or_text,1 à 9 salariés,,text
66028,Cabestany,RES_G2,RES,RES G2 - Répartition des établissements par tranche d'effectifs fin 2023,4,,,1,Part,,count_or_text,"74,5",74.5,decimal
66028,Cabestany,RES_G2,RES,RES G2 - Répartition des établissements par tranche d'effectifs fin 2023,5,,,0,,,count_or_text,0 salarié,,text
66028,Cabestany,RES_G2,RES,RES G2 - Répartition des établissements par tranche d'effectifs fin 2023,5,,,1,Part,,count_or_text,"12,0",12.0,decimal
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,1,Ensemble,Sphère économique | Nombre,1,Établissements | %,,percent,541,541,integer
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,1,Ensemble,Sphère économique | Nombre,2,Effectifs salariés | Nombre,,count_or_text,"100,0",100.0,decimal
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,1,Ensemble,Sphère économique | Nombre,3,%,,percent,4 593,4593,integer
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,2,Sphère productive,Sphère économique | Nombre,1,Établissements | %,,percent,149,149,integer
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,2,Sphère productive,Sphère économique | Nombre,2,Effectifs salariés | Nombre,,count_or_text,"27,5",27.5,decimal
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,2,Sphère productive,Sphère économique | Nombre,3,%,,percent,1 095,1095,integer
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,3,dont domaine public,Sphère économique | Nombre,1,Établissements | %,,percent,0,0,integer
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,3,dont domaine public,Sphère économique | Nombre,2,Effectifs salariés | Nombre,,count_or_text,"0,0",0.0,decimal
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,3,dont domaine public,Sphère économique | Nombre,3,%,,percent,0,0,integer
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,4,Sphère présentielle,Sphère économique | Nombre,1,Établissements | %,,percent,392,392,integer
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,4,Sphère présentielle,Sphère économique | Nombre,2,Effectifs salariés | Nombre,,count_or_text,"72,5",72.5,decimal
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,4,Sphère présentielle,Sphère économique | Nombre,3,%,,percent,3 498,3498,integer
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,5,dont domaine public,Sphère économique | Nombre,1,Établissements | %,,percent,12,12,integer
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,5,dont domaine public,Sphère économique | Nombre,2,Effectifs salariés | Nombre,,count_or_text,"2,2",2.2,decimal
66028,Cabestany,RES_T3,RES,RES T3 - Établissements selon les sphères de l'économie fin 2023,5,dont domaine public,Sphère économique | Nombre,3,%,,percent,539,539,integer
66028,Cabestany,RES_T5,RES,RES T5 - Particuliers employeurs en 2023,1,Ensemble,Particuliers employeurs,1,Nombre,,count_or_text,605,605,integer
66028,Cabestany,RES_T5,RES,RES T5 - Particuliers employeurs en 2023,1,Ensemble,Particuliers employeurs,2,%,,percent,"100,0",100.0,decimal
66028,Cabestany,RES_T5,RES,RES T5 - Particuliers employeurs en 2023,2,Employeurs d’assistantes maternelles,Particuliers employeurs,1,Nombre,,count_or_text,162,162,integer
66028,Cabestany,RES_T5,RES,RES T5 - Particuliers employeurs en 2023,2,Employeurs d’assistantes maternelles,Particuliers employeurs,2,%,,percent,"26,8",26.8,decimal
66028,Cabestany,RES_T5,RES,RES T5 - Particuliers employeurs en 2023,3,Employeurs d’autres salariés,Particuliers employeurs,1,Nombre,,count_or_text,443,443,integer
66028,Cabestany,RES_T5,RES,RES T5 - Particuliers employeurs en 2023,3,Employeurs d’autres salariés,Particuliers employeurs,2,%,,percent,"73,2",73.2,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,1,Ensemble,Secteur d'activité,1,Entreprises créées (Nombre),,count_or_text,208,208,integer
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,1,Ensemble,Secteur d'activité,2,Dont Entreprise individuelle (%),,percent,"65,9",65.9,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,1,Ensemble,Secteur d'activité,3,Dont Société à responsabilité limitée (%),,percent,"9,1",9.1,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,1,Ensemble,Secteur d'activité,4,Dont Société par actions simplifiée (%),,percent,"25,0",25.0,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,1,Ensemble,Secteur d'activité,5,Dont Autres sociétés (%),,percent,"0,0",0.0,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,2,"Industrie manufacturière, industries extractives et autres",Secteur d'activité,1,Entreprises créées (Nombre),,count_or_text,14,14,integer
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,2,"Industrie manufacturière, industries extractives et autres",Secteur d'activité,2,Dont Entreprise individuelle (%),,percent,"92,9",92.9,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,2,"Industrie manufacturière, industries extractives et autres",Secteur d'activité,3,Dont Société à responsabilité limitée (%),,percent,"0,0",0.0,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,2,"Industrie manufacturière, industries extractives et autres",Secteur d'activité,4,Dont Société par actions simplifiée (%),,percent,"7,1",7.1,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,2,"Industrie manufacturière, industries extractives et autres",Secteur d'activité,5,Dont Autres sociétés (%),,percent,"0,0",0.0,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,3,Construction,Secteur d'activité,1,Entreprises créées (Nombre),,count_or_text,26,26,integer
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,3,Construction,Secteur d'activité,2,Dont Entreprise individuelle (%),,percent,"46,2",46.2,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,3,Construction,Secteur d'activité,3,Dont Société à responsabilité limitée (%),,percent,"19,2",19.2,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,3,Construction,Secteur d'activité,4,Dont Société par actions simplifiée (%),,percent,"34,6",34.6,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,3,Construction,Secteur d'activité,5,Dont Autres sociétés (%),,percent,"0,0",0.0,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,4,"Commerce de gros et de détail, transports, hébergement et restauration",Secteur d'activité,1,Entreprises créées (Nombre),,count_or_text,47,47,integer
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,4,"Commerce de gros et de détail, transports, hébergement et restauration",Secteur d'activité,2,Dont Entreprise individuelle (%),,percent,"61,7",61.7,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,4,"Commerce de gros et de détail, transports, hébergement et restauration",Secteur d'activité,3,Dont Société à responsabilité limitée (%),,percent,"6,4",6.4,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,4,"Commerce de gros et de détail, transports, hébergement et restauration",Secteur d'activité,4,Dont Société par actions simplifiée (%),,percent,"31,9",31.9,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,4,"Commerce de gros et de détail, transports, hébergement et restauration",Secteur d'activité,5,Dont Autres sociétés (%),,percent,"0,0",0.0,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,5,Information et communication,Secteur d'activité,1,Entreprises créées (Nombre),,count_or_text,8,8,integer
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,5,Information et communication,Secteur d'activité,2,Dont Entreprise individuelle (%),,percent,"50,0",50.0,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,5,Information et communication,Secteur d'activité,3,Dont Société à responsabilité limitée (%),,percent,"0,0",0.0,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,5,Information et communication,Secteur d'activité,4,Dont Société par actions simplifiée (%),,percent,"50,0",50.0,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,5,Information et communication,Secteur d'activité,5,Dont Autres sociétés (%),,percent,"0,0",0.0,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,6,Activités financières et d'assurance,Secteur d'activité,1,Entreprises créées (Nombre),,count_or_text,7,7,integer
